,Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
1978,NKCEDCT9X6VHCF37,47.0,2016-02-07 19:48:47.000,471,Falon,1,4,2,57,0,208.0,15.0,2262.0,3235,2845.7649
1979,PTPEAT32YEZ7G4BB,21.0,2015-09-26 16:23:34.000,441,Nabil,1,0,0,96,0,328.0,17.0,3521.0,4603,4269.954304
1980,CAGDU85YYWZHHNGT,40.0,2016-01-19 00:37:51.000,55,Yatzil,0,1,0,97,0,236.0,14.0,2064.0,4946,3766.22085
1981,BRAEGJFX7PSVECHP,29.0,2016-03-29 20:57:04.000,62,Allyanna,1,9,0,69,0,611.0,6.0,2032.0,6950,4716.9837
1982,BRAEBG4DCHJMRYZZ,4.0,2015-08-18 19:21:35.000,452,Tess,1,7,0,81,0,193.0,1.0,5483.0,8561,7119.646275
1983,RNGE864HQQUYJQHB,19.0,2015-05-06 13:12:41.000,443,Francisco,0,9,0,79,0,511.0,13.0,4335.0,5613,5409.2412
1984,PCSEC86VHTYFJHUW,16.0,2016-03-17 19:52:30.000,186,Abrish,0,5,0,29,0,311.0,5.0,5619.0,8262,7035.5934
1985,SHOEBYZGZ682N4K2,24.0,2015-01-18 16:41:23.000,104,,0,6,0,94,0,103.0,8.0,1270.0,3866,2872.412928
1986,BRAEDX66GWPY6KJ9,13.0,2015-08-19 18:47:26.000,23,Koen,0,5,2,66,0,223.0,5.0,3177.0,8313,5472.65268
1987,TOPDXQWEF87REHYJ,17.0,2015-05-08 13:09:46.000,441,Julie,0,5,2,6,0,224.0,9.0,4148.0,6516,5002.2522
1988,NKCECZG4URZY9DZ5,8.0,2016-02-18 14:41:23.000,3,Avyukt,1,8,0,44,0,202.0,8.0,3063.0,3735,523.5016446
1989,TKPEH9F5BQTQAMSC,9.0,2016-03-08 23:50:35.000,58,Nyra,0,9,0,38,0,502.0,17.0,4533.0,6459,6097.41
1990,WATDZ5HGF5UXGZVG,50.0,2016-03-28 20:03:53.000,14,Akari,1,1,0,56,0,228.0,13.0,8119.0,11130,9885.614025
1991,BRAEBBYRYTEEDDA9,9.0,2015-08-19 22:12:39.000,358,Audree,0,0,3,10,0,304.0,7.0,9189.0,12008,10804.649427
1992,NKCEAFM7PNFKNZSH,1.0,2015-09-24 14:19:57.000,452,Alyza,1,1,0,21,0,225.0,17.0,3146.0,4497,4159.164042
1993,TOPE3NVYKBXFRYSG,11.0,2015-05-07 15:21:06.000,441,Annabella,0,3,2,71,0,399.0,15.0,3774.0,5291,4952.45016
1994,NKCECGVAMX6ZGEVH,5.0,2016-01-05 07:05:35.000,100,Maeson,0,7,0,62,0,182.0,8.0,1471.0,2981,2494.560519
1995,DREEBAQ9YMYF2Y3N,40.0,2015-05-06 13:18:52.000,198,Lola,0,5,0,43,0,258.0,12.0,4021.0,5311,4858.4349
1996,MUGEACY8EVX5VAMD,47.0,2015-09-22 16:22:13.000,23,Saif,0,4,1,8,0,283.0,15.0,3244.0,4981,4421.117844
1997,CRTECN2QSZFWPZFY,34.0,2015-09-26 13:21:27.000,111,Uma,1,4,1,70,0,250.0,12.0,2235.0,4551,3564.593505
1998,WATEYAP3GD6VYR5U,32.0,2016-03-27 23:40:07.000,231,Ridhi,1,3,2,61,0,380.0,12.0,6905.0,8947,8247.5217
1999,RNCEGE7HZZRPMSRF,32.0,2015-11-13 14:06:15.000,447,Booker,1,6,0,39,1,107.0,8.0,2552.0,5831,637.8244425
2000,ACCDQDYBNKEVMMCU,24.0,2016-03-27 21:11:53.000,204,Kenli,1,6,0,55,0,145.0,7.0,3885.0,8550,6409.11705
2001,PCSDY5AFFB4EXAX6,35.0,2016-03-24 01:43:29.000,430,Johny,1,2,2,18,0,138.0,5.0,10224.0,13201,11813.2443
2002,NKCE9G2BHRUF9TWB,33.0,2015-09-24 17:25:15.000,446,Finnigan,1,4,0,20,0,274.0,13.0,3610.0,5359,4584.02328
2003,BRAE8TFHZJ6A2FFZ,2.0,2015-08-19 21:47:19.000,55,Vayda,0,4,0,26,0,214.0,11.0,1143.0,3093,2305.956816
2004,CSOE7JP6ZHUG9HZR,26.0,2016-02-20 23:58:01.000,104,Sachin,1,3,0,59,0,388.0,14.0,823.0,5396,3537.16195
2005,JEAEHYZMPCBH3HCZ,45.0,2016-03-29 21:40:07.000,188,Gurleen,1,3,0,45,0,358.0,15.0,2699.0,4656,4094.3133
2006,FABEAJUHKKTRCNQX,17.0,2015-10-20 01:47:32.000,0,Adriano,0,9,0,93,0,463.0,15.0,1929.0,3363,2927.997171
2007,JEAEGFMQSBYX5M4A,46.0,2016-03-29 21:55:43.000,2,Keyri,0,0,1,54,0,342.0,15.0,5196.0,8732,7376.171264
2008,NKCE9YFCMXP7QXRN,48.0,2015-11-17 07:56:19.000,447,Dawsyn,0,5,0,74,0,299.0,12.0,4091.0,8415,6353.4537
2009,NKCE9TBYPBNJYZRS,47.0,2015-09-24 17:24:34.000,152,Breck,1,8,0,69,1,222.0,1.0,1485.0,2092,287.1304128
2010,ACCEDNXYRZWBPFDF,45.0,2015-05-09 13:19:52.000,23,Alberto,1,5,0,18,0,227.0,5.0,6542.0,10052,8559.029376
2011,SHOEHXFAMFH3PDHY,2.0,2015-08-22 21:48:47.000,116,Aksel,1,7,0,63,0,143.0,1.0,3134.0,4338,3819.7863
2012,PACEB2XUZJWEY8BH,2.0,2015-09-23 15:30:37.000,24,Amarie,0,3,0,77,0,383.0,14.0,3456.0,5134,4811.349024
2013,NKCE6XU6USJZXSB8,9.0,2015-11-19 07:56:34.000,162,Armand,1,2,1,5,0,123.0,17.0,9547.0,13221,11601.569727
2014,SWSEHTRZKX3HZCMJ,31.0,2016-02-24 09:45:54.000,3,Britain,0,9,0,91,0,612.0,14.0,2614.0,5088,4243.3083
2015,PCSEC86V2Q6P7PAB,12.0,2016-03-14 11:13:33.000,24,Rachell,0,7,0,54,0,100.0,2.0,5836.0,7215,6750.729216
2016,NKCE6GJ5GD7KR8KZ,47.0,2016-01-06 07:05:38.000,124,Abdurrahman,0,0,0,19,1,335.0,15.0,2541.0,3150,470.81152125
2017,CRTECN2QUAQVZREG,2.0,2015-09-24 17:26:02.000,471,Taha,1,9,2,96,0,533.0,15.0,2295.0,3196,3259.6542
2018,CPCEJCCPYGHSTWTF,28.0,2015-07-24 01:15:12.000,452,Amaris,1,0,0,27,0,266.0,17.0,4899.0,6664,5861.037952
2019,NKCEBBEYX8NWRXHA,23.0,2015-09-26 15:25:52.000,58,Pax,0,8,1,63,0,265.0,4.0,2930.0,4115,3714.0345
2020,BRAEBBMQWK9K65UU,29.0,2015-08-19 18:36:10.000,1,Coral,0,8,0,22,0,268.0,2.0,1272.0,2283,1988.518475
2021,CPCEH2BTGUYS5XJB,13.0,2015-09-09 22:42:28.000,443,Faris,0,7,0,80,0,145.0,10.0,3365.0,4856,4323.02535
2022,WATE3FAXGFHMASYX,26.0,2014-11-11 21:15:45.000,455,Brooklyn,0,8,0,70,0,293.0,4.0,1358.0,4158,2907.024225
2023,NKCEB98T6AZZCH8H,11.0,2015-11-14 18:09:33.000,451,Alysha,0,9,0,35,0,568.0,13.0,5106.0,6481,6334.236513
2024,RNGE7M92NWJJEHDD,5.0,2015-08-16 23:21:35.000,452,Kaitlynn,0,0,0,62,0,328.0,17.0,5422.0,6928,6340.749184
2025,RNGE8URWFPRT4QZ3,13.0,2016-03-29 23:40:34.000,23,Nadir,1,1,2,61,0,248.0,15.0,4738.0,9507,7236.926235
2026,DREEFFG5PA6AVFH9,48.0,2015-11-13 14:05:15.000,63,Zyra,1,0,1,84,0,340.0,8.0,3195.0,7632,-5833.2978
2027,DREEGNWGSHTUKCZM,2.0,2016-03-07 03:47:42.000,218,Layten,0,7,3,26,0,171.0,1.0,6057.0,9240,7445.113984
2028,LJGEJ3G6J6Y4UUH8,46.0,2016-02-23 23:03:09.000,24,Adalae,1,8,0,24,0,296.0,2.0,4793.0,6790,5979.441996
2029,NKCECZFZNVGGSVBT,25.0,2015-11-17 05:54:44.000,55,Jaide,1,9,0,30,0,579.0,12.0,4012.0,5877,5485.8474
2030,ACCEGZ6BDHTWARMS,48.0,2016-02-23 06:54:21.000,129,Kush,0,2,0,40,1,142.0,7.0,1959.0,3533,423.7256232
2031,TOPEDFACGQGAAAST,3.0,2016-03-30 20:11:53.000,115,Novalynn,0,8,0,51,0,266.0,9.0,3147.0,4872,4083.202816
2032,NKCDU4RZCR2FGCCU,13.0,2015-09-24 15:23:29.000,198,Tristyn,1,3,0,7,0,398.0,14.0,2664.0,3567,3693.473175
2033,SHIEBQF6VHTX2HYZ,25.0,2015-11-17 03:55:10.000,447,Basil,0,8,0,12,0,215.0,8.0,3431.0,7991,5970.979584
2034,PCSE9Q6VCVMWRAPN,2.0,2016-03-13 10:12:56.000,471,Katharina,0,4,2,25,1,241.0,11.0,1549.0,3197,461.19348
2035,PBXE9A6DECDDMJHH,24.0,2015-12-27 15:32:02.000,58,Cadyn,0,3,0,46,1,395.0,15.0,4696.0,6703,920.51321625
2036,SFFEG7FXSSCPUMFQ,36.0,2015-08-23 21:36:10.000,149,Josslyn,1,2,0,33,1,129.0,7.0,2986.0,4411,570.9826728
2037,NKCEDCT9Y2YDXE7H,20.0,2016-01-03 08:06:23.000,443,Shayne,1,5,0,16,0,228.0,12.0,4945.0,6391,5914.9134
2038,NKCEBMDCG3PEZTHX,35.0,2015-11-17 07:56:34.000,103,Gittel,1,5,0,17,0,331.0,14.0,9611.0,13617,11727.56016
2039,CAGE53FSJHRA3SKZ,29.0,2016-01-20 00:43:53.000,131,Chet,0,5,0,55,0,341.0,13.0,2344.0,4773,4120.4394
2040,SNDEE5FM7FEKDRKR,43.0,2015-05-07 15:10:51.000,58,Solomon,0,4,1,94,0,287.0,16.0,3157.0,4034,3813.009552
2041,CRTECN2QWM2RYWZ6,10.0,2015-09-24 16:21:09.000,165,Warner,0,9,0,66,0,556.0,12.0,1678.0,3097,2756.852496
2042,CPCEJMKVMKTJ3WHM,40.0,2016-02-25 01:02:47.000,57,Maizey,1,8,0,51,0,274.0,6.0,3501.0,7178,5710.598883
2043,RNGEDAPTVZZTHMY4,13.0,2015-08-17 20:08:07.000,14,Magnus,0,3,0,12,0,367.0,15.0,4467.0,6105,5601.609783
2044,TWTEHH2BXEHVZD7E,11.0,2016-03-05 03:47:42.000,93,Arlett,1,0,2,36,0,277.0,5.0,3050.0,5421,4505.138176
2045,SHOEGAJFAU2N5RUR,28.0,2015-05-08 16:20:00.000,57,Carter,1,7,0,53,0,105.0,7.0,4575.0,7691,6092.0541
2046,TROEJF3VVVJHAGBJ,46.0,2015-07-24 04:15:12.000,444,Blaze,1,2,1,17,0,155.0,13.0,5462.0,7457,6716.959675
2047,BRAECKHYM8BYAKHR,41.0,2015-08-20 21:37:07.000,446,Zahir,1,9,0,70,0,534.0,14.0,4659.0,7748,6092.0541
2048,NKCEBGJZEMQ4FK2F,27.0,2015-09-25 14:24:19.000,55,Cerenity,1,6,0,84,0,101.0,7.0,998.0,3465,2353.21856
2049,SHIE93F2DYWFVQNG,39.0,2015-09-23 21:18:49.000,55,Anissa,1,8,0,31,0,288.0,3.0,1610.0,2580,2366.513325
2050,ACCEAZCVJZFACTYS,16.0,2015-08-16 21:08:07.000,460,Clyde,1,0,3,19,0,308.0,5.0,1005.0,1603,1561.012992
2051,CAGE4BQYUXBFXZVF,10.0,2015-11-17 17:29:32.000,14,Kristy,0,9,0,12,0,639.0,16.0,5277.0,7180,6569.562978
2052,CPCEJMM7HWCNNGBR,6.0,2015-05-08 13:21:38.000,467,Eve,1,0,0,72,0,284.0,14.0,3889.0,4816,4687.781175
2053,NKCEAVZ3KGJFW6FS,31.0,2015-11-17 06:36:54.000,358,Collins,1,4,3,69,0,293.0,11.0,5822.0,16265,11222.73152
2054,CCVE3Q2TBZRQYZSZ,30.0,2015-05-08 17:13:23.000,165,Crystal,1,0,0,15,1,319.0,10.0,3372.0,4975,651.3368598
2055,TFHECYGAREJ2ACWS,48.0,2016-03-30 20:43:21.000,14,Sagan,0,8,0,54,0,272.0,2.0,3987.0,5819,5134.394496
2056,CRTECN2QTH5UTZFQ,1.0,2015-09-24 14:25:16.000,358,Kaydance,1,8,3,22,0,242.0,4.0,558.0,1896,1508.069178
2057,NKCECXEAF6GMGJTF,28.0,2016-01-03 07:29:46.000,446,Maxwell,0,3,0,88,0,377.0,14.0,5054.0,6850,6263.093628
2058,CRTECN2RFMUGEFRZ,8.0,2015-09-24 16:22:53.000,23,Devon,0,6,2,70,0,133.0,7.0,985.0,3799,2729.41935
2059,NKCE8HVPHGWPPMQJ,39.0,2015-09-24 17:28:31.000,3,Avyanna,1,3,0,92,0,359.0,13.0,2253.0,2997,2893.061248
2060,MDYEHDH9HMZPANGJ,30.0,2015-05-05 15:09:22.000,36,Molly,1,1,0,35,0,240.0,12.0,8250.0,12361,10264.33485
2061,NKCEBFWTSPVWSGXF,5.0,2016-02-08 03:18:38.000,58,Kinnley,0,1,0,14,1,253.0,14.0,4239.0,5652,791.3298624
2062,SKIEG49YYDQ2QDKM,29.0,2015-05-24 06:58:29.000,358,Kaylynn,1,0,3,71,0,302.0,8.0,8543.0,16161,12149.676
2063,NKCECZMAXJZH6XJY,20.0,2015-11-19 08:36:52.000,452,Dusty,1,0,0,54,0,299.0,11.0,6669.0,10123,8434.8297
2064,WRSEGHG9XGHVRSJR,39.0,2015-05-24 04:41:36.000,444,Jefferson,1,3,1,19,0,393.0,12.0,5701.0,8265,7292.97063
2065,NKCE9G2BYZGJGASJ,19.0,2015-09-25 13:22:53.000,441,Adria,1,8,0,45,0,279.0,8.0,2772.0,4686,3994.78464
2066,HRCEGVM3ENRZXEPB,7.0,2016-03-08 18:54:24.000,6,Kassidi,0,1,0,84,0,253.0,14.0,5837.0,9660,7530.9696
2067,NKCEBGPNHGQFQWSU,30.0,2015-09-25 13:25:15.000,14,Jakoby,1,5,0,91,0,258.0,7.0,3399.0,4627,4205.084112
2068,NKCE9YFBD4MBHHWZ,2.0,2015-11-17 04:54:52.000,24,Tavon,1,7,0,8,0,173.0,10.0,4954.0,7054,6134.32575
2069,CAGE4Y4FZ7H9JZTB,17.0,2016-01-04 06:05:46.000,403,Tydus,0,5,0,14,1,202.0,8.0,2105.0,2936,413.517555
2070,MUGEGZUNY75RZUNG,31.0,2015-05-08 14:19:46.000,49,Cason,0,8,2,44,0,267.0,7.0,1163.0,1718,1703.689614
2071,KRTE5RNER2AGFGCV,43.0,2016-03-28 19:51:49.000,90,Kadeem,1,1,0,78,0,283.0,15.0,737.0,3520,2497.244288
2072,CDSEG6ANKKXHFEVX,17.0,2016-02-22 21:58:44.000,57,Amire,0,0,0,14,1,323.0,11.0,3295.0,7703,895.9743936
2073,SGLEGBV6ZYCNDR8F,3.0,2016-03-29 20:51:58.000,192,Torian,0,2,0,53,0,147.0,8.0,2884.0,8654,6374.848176
2074,CRTECN2QXZCWFWHR,24.0,2015-09-23 14:31:33.000,447,Eitan,1,6,0,41,0,109.0,7.0,2801.0,4244,3564.7821
2075,ACCEAZCVWMCUN6MZ,17.0,2015-08-16 19:09:01.000,447,Aitana,1,0,0,84,1,262.0,13.0,5553.0,7672,1033.1325312
2076,KTAEHE9K8CQJMQCV,47.0,2014-11-04 10:30:23.000,342,Ryan,0,9,0,87,0,626.0,10.0,1627.0,3009,2560.7043
2077,PBXEACG29J4ZFS5Y,28.0,2016-01-05 05:21:05.000,188,Breon,0,2,0,19,0,134.0,11.0,2044.0,4071,3166.8813
2078,PTLEHK3XF6HH8ENC,36.0,2015-07-26 00:17:36.000,423,Kaysen,1,6,0,63,1,109.0,5.0,5542.0,9338,1098.84560445
2079,RTRD3849TERR75YB,11.0,2016-01-06 05:05:33.000,101,Ellanor,0,7,0,100,1,199.0,10.0,1357.0,1773,306.095625
2080,BOTEEMN6NM57HSBU,6.0,2015-08-23 18:36:58.000,80,Khalia,1,4,2,63,0,247.0,12.0,1449.0,3506,2691.141376
2081,PBXEB34ZWNXHWUGV,11.0,2016-01-05 08:06:30.000,93,Yannick,0,6,2,80,1,103.0,8.0,1379.0,4110,182.34050625
2082,NKCE38HCHH7XVHZ7,13.0,2016-01-06 04:41:46.000,58,Dejah,1,7,1,59,1,171.0,2.0,4156.0,5711,766.37176875
2083,WATECGG4W76YEBUB,24.0,2015-04-28 12:52:04.000,15,Kingston,0,6,2,18,0,146.0,9.0,2104.0,6633,4558.455
2084,KTAEGX2WM2MBUSHJ,28.0,2015-08-17 22:08:44.000,87,Kaylani,1,8,0,67,0,257.0,8.0,4705.0,6509,5757.618944
2085,CRTECN2QZZACHGYQ,31.0,2015-09-23 15:26:43.000,55,Maddox,0,6,0,36,0,122.0,8.0,1374.0,3129,2395.678896
2086,RNGDVVYB6RGSAWRZ,45.0,2015-05-05 17:20:08.000,367,Alana,1,4,0,48,0,205.0,10.0,2504.0,5491,4065.155424
2087,TSHEHU5RKERGP5SG,21.0,2015-05-09 16:10:03.000,447,Carl,1,1,0,60,0,264.651185051609,16.0,3786.0,5743,5097.270222
2088,MUGE8S9KB8DUER6P,33.0,2015-09-22 16:20:25.000,469,Domenic,0,2,2,23,0,152.0,16.0,3516.0,4869,4292.5707
2089,BDGEGEGDXYHYAJQN,3.0,2016-03-29 20:57:26.000,186,Amerika,1,0,0,92,0,323.0,13.0,4398.0,8363,6590.509056
2090,BRAEAZEFXGVCTJJN,6.0,2015-08-18 22:21:35.000,256,Wilder,1,3,0,95,0,395.0,13.0,2391.0,12390,7801.5069
2091,ACCDQDYBZEQG6HPZ,17.0,2016-03-27 20:40:07.000,58,Kalee,1,5,0,11,0,215.0,7.0,6692.0,9252,8230.518912
2092,CAGE6FYKT4NSENUS,44.0,2016-02-04 00:18:46.000,93,Rhyleigh,1,4,2,29,0,294.0,15.0,2848.0,5669,4453.0101
2093,LBXEHYZYWMMQA6HT,25.0,2015-05-09 16:11:55.000,397,Elliot,1,2,0,56,0,103.0,8.0,4550.0,6996,5909.843376
2094,SHTEDWTVCEUBHNJN,15.0,2016-03-30 20:54:54.000,358,Zania,0,1,3,80,0,298.0,14.0,2630.0,13315,7422.033024
2095,RAQDCNWAGART9UVZ,16.0,2016-03-06 09:46:47.000,179,Benyamin,0,8,0,40,0,280.0,7.0,2677.0,3639,3348.62528
2096,SRTEGYXHGCTXUBD2,44.0,2015-05-09 16:22:36.000,162,Marina,1,3,1,13,0,360.0,12.0,5399.0,7773,6687.4995
2097,NKCDYRHGDS3PFHWZ,5.0,2015-09-24 15:26:02.000,23,Sire,0,9,2,81,0,600.0,10.0,1008.0,2009,1847.905191
2098,RNGE86J7FRTSQWCR,31.0,2015-05-07 13:12:16.000,469,Killian,1,3,0,85,0,377.0,11.0,4571.0,6439,5676.347376
2099,CRTEA7HARUAWC7VG,23.0,2015-09-25 13:29:07.000,205,Brinkley,1,2,0,61,0,150.0,15.0,2214.0,3129,2833.086663
2100,PCSE4SFFZWMNJCAG,5.0,2016-03-20 19:13:26.000,17,Phebe,1,2,0,63,0,109.0,13.0,12979.0,16545,13304.0952
2101,KRTECQSNY3GFESAZ,47.0,2016-03-28 21:44:10.000,11,Shyanna,1,7,3,72,0,151.0,6.0,682.0,1383,1110.7206
2102,CRTECN2QU6HG98UZ,29.0,2015-10-18 20:44:13.000,104,Kendyll,0,4,0,65,0,251.0,10.0,1476.0,3876,2908.633728
2103,CTPEGGFSTGPEZEUZ,32.0,2016-03-29 21:01:13.000,3,Bristal,0,0,0,5,0,300.0,9.0,4528.0,5839,5401.6677
2104,BRAECKHXH8BU3HBY,14.0,2015-08-18 20:04:47.000,452,Adela,1,9,0,87,0,633.0,7.0,5727.0,7753,7009.8089
2105,BRAEE6YMMWFFJNB9,14.0,2015-08-21 21:32:50.000,11,Symphony,1,1,3,66,0,282.0,12.0,435.0,1426,1004.113425
2106,JUMEJB3YYZM5HSPR,45.0,2016-02-21 04:49:06.000,3,Camiyah,0,7,0,82,1,193.0,3.0,2558.0,4765,550.51077375
2107,SHODYGFWEWCG6S88,38.0,2015-09-22 15:23:34.000,453,Floyd,1,5,0,3,0,328.0,7.0,3171.0,4519,4144.425516
2108,SNDEDKKXMX8ZGVQR,13.0,2016-03-13 10:42:21.000,186,Katniss,0,7,0,20,0,174.0,9.0,4773.0,6687,5923.247616
2109,PTPEY6JZGMWZF8H3,48.0,2015-09-26 14:25:15.000,451,Nahomy,1,3,0,56,0,383.0,14.0,4727.0,6502,6173.7984
2110,TOPEH3KTNUUZHJEZ,21.0,2015-05-21 05:37:05.000,104,Danica,1,6,0,80,0,104.0,9.0,1598.0,5118,3360.4758
2111,VPAEHT6TNFR6FWTQ,21.0,2016-03-09 03:32:45.000,57,Aadhav,0,7,0,5,1,101.0,3.0,3870.0,8129,852.49989
2112,CAGDUNH36EAX85G8,20.0,2016-02-05 00:18:46.000,58,Ezekial,1,3,0,100,0,352.0,14.0,4144.0,5814,5187.81795
2113,ACBECFGT5ZWMXAVZ,21.0,2015-05-07 14:10:25.000,358,Dakota,1,1,3,73,0,235.0,13.0,3816.0,14161,8771.821075
2114,NKCE4CSZWA3EAF7G,11.0,2015-12-06 02:09:07.000,186,Lexa,0,8,0,64,1,222.0,6.0,1536.0,4977,507.4292475
2115,BRAE5RZ6UGSFD9HE,19.0,2015-08-18 23:25:26.000,447,Lillyana,1,8,0,76,1,210.0,6.0,5611.0,8180,1075.025655
2116,MUGEB7J7SPWJTRDC,19.0,2015-09-22 17:24:59.000,152,Irving,1,6,0,42,0,107.0,7.0,1519.0,2044,1816.469712
2117,PTPEFMKUTCGZB5G5,13.0,2015-09-26 16:32:44.000,3,Samiah,0,7,0,90,0,154.0,6.0,2449.0,3532,3276.311808
2118,CAIEGP4YSZ4GNUV4,30.0,2016-03-07 22:49:54.000,93,Ahtziri,0,3,2,84,0,394.0,16.0,2731.0,5131,4205.929728
2119,NKCDWBPZGZW7X3MH,5.0,2015-09-26 16:26:05.000,446,Alise,1,1,0,7,0,213.0,15.0,4108.0,5411,5003.193312
2120,SWSEH99SSMHCNFQ9,24.0,2016-02-24 00:36:24.000,129,Avalina,0,5,0,72,1,348.0,8.0,1793.0,3990,496.07964
2121,SPWEJ8JHFG9PTDUF,19.0,2016-02-25 10:45:54.000,452,Meela,0,3,0,23,1,366.0,15.0,4659.0,5751,862.45124625
2122,HMBE7G34Z5CGHWYV,10.0,2015-08-16 19:08:47.000,423,Halle,1,5,0,26,1,282.0,6.0,5284.0,9618,1024.4135475
2123,CAGDTN27DEWJYUHK,50.0,2015-12-29 05:56:36.000,443,Deric,0,0,0,81,1,301.0,6.0,4301.0,6534,842.5490304
2124,SHOEYVXVYAVXACCW,48.0,2015-09-22 14:29:48.000,437,Rigoberto,0,2,0,29,0,157.0,5.0,2547.0,3343,3071.247408
2125,MUGEACY8CDCZTUMD,50.0,2015-09-22 17:21:57.000,42,Yana,1,9,1,24,0,490.0,5.0,2244.0,3467,3350.1996
2126,ACCEJR2FXPFFX5H3,25.0,2016-03-05 06:13:10.000,204,Ciera,0,8,0,21,0,284.0,7.0,4519.0,7027,5846.535025
2127,NKCE5MEFYG3PUGXK,22.0,2016-02-04 01:18:43.000,121,Teagen,1,9,0,99,0,539.0,17.0,1172.0,4049,3031.926777
2128,ACCEGZ66Z3SSJEGS,49.0,2016-02-22 21:36:24.000,65,Aero,1,5,2,75,1,346.0,13.0,4894.0,7026,917.520615
2129,OTYEHQ3FPHGKV36X,37.0,2016-02-21 23:36:24.000,3,Lynley,0,0,0,36,0,253.0,14.0,3180.0,4077,3924.267534
2130,RNGEDAK8ZDN2J4FC,38.0,2015-08-16 23:24:37.000,149,Will,0,8,0,73,1,235.0,8.0,6987.0,10049,1318.98477375
2131,DREE74XGZFU3T8TH,40.0,2015-09-22 14:24:08.000,57,Khai,0,1,0,44,0,269.0,14.0,1189.0,4483,3136.854816
2132,CAGE6GQCCDSWABFT,3.0,2016-02-21 00:36:24.000,294,Tj,1,8,2,70,0,299.0,4.0,1812.0,5448,4064.46656
2133,SNDEDGBMM8UGED7W,25.0,2016-03-22 05:23:49.000,184,Cord,1,2,2,66,1,115.0,12.0,10066.0,19705,3117.66280875
2134,NKCEDCT93M9UCFF4,33.0,2015-11-21 03:54:33.000,104,Alexandros,1,5,0,6,0,205.0,12.0,1280.0,6844,-4855.154436
2135,BRAEBYMGFCDFCEJX,20.0,2015-08-22 18:36:19.000,11,Rosemarie,1,4,3,92,0,270.0,13.0,343.0,1341,873.547136
2136,CRTECN2QTARWPXSU,39.0,2015-09-26 14:23:58.000,441,Gracey,1,3,0,13,0,392.0,17.0,3328.0,5062,-5058.014148
2137,PBXEDDEFV2FSNH4S,32.0,2015-11-21 05:55:13.000,27,Eleyna,1,4,0,50,0,285.0,16.0,12177.0,19882,17400.526375
2138,VESEGZRRFGMV9JRD,50.0,2016-03-29 22:54:47.000,358,Abdulahi,0,9,3,59,0,543.0,10.0,853.0,7673,4919.7852
2139,BBAEBSGBZHAAQNSZ,14.0,2015-08-15 22:23:41.000,80,Kayden,1,5,0,4,0,288.0,14.0,3532.0,5121,4507.01928
2140,NKCEAFA9TT2YCXGF,6.0,2016-01-05 04:06:15.000,204,Kyree,0,8,0,55,1,239.0,7.0,3172.0,6411,763.16717565
2141,ACCEGYP2U9GYXRBX,3.0,2015-09-07 23:42:28.000,58,Jianna,0,2,0,55,0,146.0,11.0,3230.0,4516,4047.632512
2142,NKCEYUVRC28U5CEK,40.0,2015-12-08 03:17:42.000,358,Louella,1,2,3,10,0,130.0,8.0,3327.0,9291,6680.211912
2143,SHIE9HH3AFF2GXZD,19.0,2015-09-23 14:25:16.000,443,Aiyden,1,5,0,74,0,326.0,14.0,3310.0,4857,4356.22215
2144,NKCE73V3N6ZSSGKT,30.0,2015-11-21 04:56:32.000,60,Trenten,1,1,3,69,0,205.0,16.0,239.0,1708,1256.9298
2145,ETHEJG9FWZ7NZ3GK,14.0,2015-08-17 22:20:13.000,423,Evalynn,1,4,0,87,0,218.0,11.0,4963.0,8374,6723.999216
2146,CRTECN2QWA68UMF7,6.0,2015-09-25 16:21:27.000,443,Akiva,1,8,0,61,0,220.0,8.0,3893.0,5091,4531.4379
2147,DRPEHYHKJX3VJS4H,45.0,2015-11-12 17:08:05.000,452,Shaquille,1,0,0,25,0,263.0,8.0,3475.0,4799,4448.085147
2148,NKCECFGDJGFGXYK3,27.0,2015-12-04 04:18:07.000,147,Aadi,1,4,2,61,1,212.0,16.0,1147.0,2836,370.00849545
2149,KTAEHETWZZ5KEAT9,28.0,2014-11-05 11:30:23.000,363,Christian,1,5,3,57,0,233.0,11.0,377.0,894,829.34145
2150,CAGEBTJBTZ9HK4AU,47.0,2015-12-07 03:18:58.000,11,Tayvon,0,2,3,88,0,100.0,5.0,548.0,1569,980.971344
2151,NKCECKHYH64EPAVZ,32.0,2016-01-23 21:53:21.000,294,Layth,1,3,2,33,0,374.0,15.0,1883.0,4643,3571.247375
2152,NKCE9PFFUGQPHF3C,46.0,2015-11-19 07:56:10.000,447,Shylah,0,3,0,24,0,358.0,12.0,4861.0,10843,7924.5639
2153,BRAEDSGQVKFWUWVQ,6.0,2015-08-19 20:48:17.000,358,Kendyl,1,2,3,97,0,124.0,15.0,4434.0,11840,8077.5189
2154,ACCE8XZMD6J8HBY3,4.0,2015-08-16 21:26:08.000,104,Miya,0,7,0,28,0,197.0,10.0,3892.0,8683,6489.38752
2155,MUGEAGGKUQE2HYPZ,45.0,2015-09-22 16:26:36.000,152,Jasiel,1,9,0,27,0,562.0,17.0,1513.0,2047,2103.950464
